"Time","CPU 0 - Processed","CPU 1 - Processed","CPU 10 - Processed","CPU 11 - Processed","CPU 2 - Processed","CPU 3 - Processed","CPU 4 - Processed","CPU 5 - Processed","CPU 6 - Processed","CPU 7 - Processed","CPU 8 - Processed","CPU 9 - Processed","CPU 0 - Dropped","CPU 1 - Dropped","CPU 10 - Dropped","CPU 11 - Dropped","CPU 2 - Dropped","CPU 3 - Dropped","CPU 4 - Dropped","CPU 5 - Dropped","CPU 6 - Dropped","CPU 7 - Dropped","CPU 8 - Dropped","CPU 9 - Dropped"
2026-06-04 20:01:30,72.2 p/s,55.2 p/s,75.4 p/s,56.4 p/s,69.2 p/s,45.7 p/s,83.4 p/s,48.9 p/s,68.0 p/s,39.3 p/s,70.9 p/s,44.8 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 20:02:00,73.9 p/s,55.3 p/s,88.6 p/s,64.6 p/s,71.4 p/s,43.1 p/s,92.7 p/s,53.2 p/s,70.9 p/s,44.3 p/s,63.6 p/s,41.5 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 20:02:30,79.1 p/s,62.8 p/s,95.7 p/s,67.7 p/s,74.3 p/s,46.5 p/s,86.6 p/s,53.4 p/s,74.8 p/s,43.4 p/s,62.0 p/s,42.5 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 20:03:00,78.5 p/s,63.3 p/s,101 p/s,69.2 p/s,76.4 p/s,43.6 p/s,87.3 p/s,55.4 p/s,75.5 p/s,42.0 p/s,61.9 p/s,43.5 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 20:03:30,82.5 p/s,67.8 p/s,102 p/s,66.5 p/s,67.4 p/s,52.6 p/s,79.2 p/s,51.8 p/s,81.9 p/s,46.6 p/s,71.1 p/s,42.3 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 20:04:00,84.0 p/s,68.2 p/s,101 p/s,62.0 p/s,65.8 p/s,50.8 p/s,75.4 p/s,49.2 p/s,80.2 p/s,48.0 p/s,75.7 p/s,39.3 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 20:04:30,90.5 p/s,71.9 p/s,99.2 p/s,59.6 p/s,61.9 p/s,61.0 p/s,78.1 p/s,47.9 p/s,82.5 p/s,54.4 p/s,79.6 p/s,31.1 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 20:05:00,90.3 p/s,70.7 p/s,88.8 p/s,60.6 p/s,75.2 p/s,64.4 p/s,79.6 p/s,41.9 p/s,79.3 p/s,54.5 p/s,78.6 p/s,29.7 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 20:05:30,88.8 p/s,63.2 p/s,87.0 p/s,63.8 p/s,79.2 p/s,62.6 p/s,86.5 p/s,50.3 p/s,83.9 p/s,53.7 p/s,87.0 p/s,41.9 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 20:06:00,84.3 p/s,61.0 p/s,85.9 p/s,60.8 p/s,87.3 p/s,57.3 p/s,86.3 p/s,47.3 p/s,86.8 p/s,51.7 p/s,88.3 p/s,52.1 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 20:06:30,79.2 p/s,59.4 p/s,82.2 p/s,54.0 p/s,83.6 p/s,52.6 p/s,83.4 p/s,55.3 p/s,88.2 p/s,53.8 p/s,85.8 p/s,58.0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 20:07:00,80.2 p/s,54.6 p/s,82.8 p/s,52.5 p/s,89.7 p/s,55.2 p/s,81.2 p/s,52.6 p/s,85.6 p/s,54.9 p/s,78.4 p/s,49.2 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 20:07:30,78.2 p/s,55.0 p/s,78.0 p/s,56.5 p/s,82.4 p/s,53.5 p/s,75.6 p/s,62.4 p/s,87.5 p/s,54.2 p/s,79.1 p/s,48.3 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 20:08:00,81.9 p/s,52.1 p/s,91.6 p/s,60.1 p/s,82.8 p/s,50.6 p/s,78.6 p/s,64.2 p/s,90.2 p/s,51.6 p/s,78.0 p/s,53.1 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 20:08:30,83.0 p/s,56.5 p/s,88.7 p/s,55.7 p/s,80.3 p/s,48.3 p/s,77.5 p/s,60.6 p/s,91.5 p/s,55.0 p/s,79.8 p/s,59.7 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 20:09:00,88.5 p/s,61.0 p/s,85.3 p/s,48.7 p/s,87.3 p/s,42.1 p/s,76.5 p/s,55.1 p/s,84.5 p/s,51.0 p/s,81.9 p/s,61.8 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 20:09:30,92.6 p/s,68.5 p/s,76.6 p/s,45.4 p/s,89.4 p/s,42.5 p/s,85.6 p/s,58.5 p/s,71.5 p/s,52.0 p/s,90.2 p/s,53.6 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 20:10:00,94.9 p/s,70.5 p/s,74.0 p/s,42.7 p/s,84.9 p/s,40.6 p/s,86.8 p/s,68.0 p/s,66.1 p/s,44.7 p/s,90.6 p/s,44.5 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 20:10:30,94.2 p/s,67.6 p/s,75.9 p/s,50.0 p/s,87.6 p/s,47.9 p/s,94.5 p/s,61.3 p/s,61.7 p/s,54.7 p/s,90.9 p/s,40.5 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 20:11:00,94.2 p/s,60.6 p/s,74.6 p/s,48.8 p/s,87.9 p/s,49.7 p/s,94.0 p/s,56.8 p/s,69.5 p/s,53.6 p/s,83.4 p/s,37.3 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 20:11:30,93.5 p/s,56.9 p/s,73.6 p/s,52.8 p/s,86.7 p/s,47.4 p/s,94.0 p/s,52.5 p/s,75.0 p/s,60.7 p/s,85.3 p/s,38.7 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 20:12:00,92.1 p/s,52.2 p/s,75.3 p/s,47.0 p/s,79.6 p/s,48.5 p/s,95.0 p/s,59.5 p/s,78.3 p/s,55.9 p/s,87.1 p/s,46.8 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 20:12:30,96.4 p/s,53.5 p/s,76.3 p/s,53.5 p/s,84.3 p/s,46.4 p/s,91.7 p/s,55.2 p/s,84.8 p/s,67.1 p/s,95.4 p/s,61.0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 20:13:00,94.2 p/s,53.7 p/s,81.7 p/s,50.7 p/s,94.3 p/s,61.2 p/s,93.4 p/s,60.1 p/s,79.9 p/s,69.0 p/s,100 p/s,72.2 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 20:13:30,93.4 p/s,57.8 p/s,83.4 p/s,52.3 p/s,93.4 p/s,65.5 p/s,87.3 p/s,62.1 p/s,82.0 p/s,65.0 p/s,89.7 p/s,64.9 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 20:14:00,87.6 p/s,59.7 p/s,82.2 p/s,45.6 p/s,85.3 p/s,71.1 p/s,84.9 p/s,66.7 p/s,79.6 p/s,51.8 p/s,82.2 p/s,57.5 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 20:14:30,79.3 p/s,54.2 p/s,76.2 p/s,48.3 p/s,76.6 p/s,62.6 p/s,81.3 p/s,58.0 p/s,83.5 p/s,45.0 p/s,75.5 p/s,52.8 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 20:15:00,78.0 p/s,55.6 p/s,73.7 p/s,49.7 p/s,77.5 p/s,59.3 p/s,84.0 p/s,48.7 p/s,79.7 p/s,47.6 p/s,91.9 p/s,61.1 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 20:15:30,70.2 p/s,53.6 p/s,71.5 p/s,57.5 p/s,80.6 p/s,56.9 p/s,79.4 p/s,50.5 p/s,79.0 p/s,48.8 p/s,99.5 p/s,65.8 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 20:16:00,68.1 p/s,61.6 p/s,73.0 p/s,55.5 p/s,77.5 p/s,59.7 p/s,76.4 p/s,45.5 p/s,85.1 p/s,53.7 p/s,92.5 p/s,64.2 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 20:16:30,70.5 p/s,51.0 p/s,77.1 p/s,53.7 p/s,79.7 p/s,55.4 p/s,71.7 p/s,49.3 p/s,92.0 p/s,62.1 p/s,79.9 p/s,60.9 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 20:17:00,82.9 p/s,44.3 p/s,88.6 p/s,52.8 p/s,81.8 p/s,49.5 p/s,73.2 p/s,44.2 p/s,95.4 p/s,71.7 p/s,76.4 p/s,46.3 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 20:17:30,88.5 p/s,46.0 p/s,88.5 p/s,52.0 p/s,84.1 p/s,42.9 p/s,81.0 p/s,54.8 p/s,85.1 p/s,68.8 p/s,78.5 p/s,39.0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 20:18:00,89.4 p/s,50.1 p/s,90.1 p/s,56.2 p/s,83.5 p/s,42.4 p/s,84.8 p/s,51.1 p/s,85.5 p/s,59.8 p/s,84.8 p/s,40.3 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 20:18:30,83.0 p/s,56.3 p/s,83.9 p/s,49.0 p/s,78.8 p/s,45.1 p/s,87.1 p/s,52.6 p/s,81.2 p/s,49.2 p/s,81.3 p/s,53.6 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 20:19:00,79.2 p/s,54.8 p/s,88.1 p/s,54.3 p/s,80.8 p/s,48.3 p/s,83.9 p/s,47.5 p/s,87.2 p/s,53.6 p/s,81.4 p/s,60.7 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 20:19:30,78.7 p/s,49.3 p/s,86.3 p/s,59.6 p/s,82.1 p/s,55.3 p/s,85.5 p/s,46.0 p/s,84.3 p/s,58.0 p/s,84.1 p/s,57.1 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 20:20:00,78.5 p/s,47.5 p/s,89.1 p/s,60.6 p/s,82.2 p/s,52.6 p/s,83.2 p/s,47.4 p/s,83.4 p/s,56.0 p/s,87.3 p/s,52.2 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 20:20:30,83.6 p/s,47.5 p/s,89.7 p/s,59.9 p/s,83.8 p/s,56.9 p/s,80.0 p/s,44.3 p/s,82.7 p/s,54.2 p/s,92.7 p/s,53.4 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 20:21:00,82.8 p/s,56.5 p/s,92.8 p/s,48.3 p/s,86.6 p/s,56.5 p/s,74.1 p/s,50.1 p/s,79.7 p/s,46.3 p/s,88.8 p/s,56.1 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 20:21:30,88.1 p/s,60.8 p/s,88.3 p/s,50.4 p/s,95.0 p/s,68.6 p/s,79.1 p/s,54.5 p/s,80.8 p/s,40.2 p/s,87.7 p/s,52.5 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 20:22:00,85.8 p/s,60.0 p/s,93.9 p/s,48.3 p/s,93.2 p/s,61.5 p/s,83.7 p/s,61.5 p/s,76.8 p/s,42.5 p/s,80.8 p/s,46.7 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 20:22:30,84.0 p/s,60.4 p/s,89.2 p/s,52.0 p/s,88.2 p/s,51.5 p/s,81.5 p/s,57.5 p/s,80.6 p/s,47.0 p/s,76.6 p/s,46.4 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 20:23:00,81.0 p/s,55.6 p/s,93.7 p/s,51.8 p/s,81.2 p/s,47.8 p/s,72.5 p/s,52.3 p/s,78.3 p/s,58.3 p/s,75.9 p/s,49.7 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 20:23:30,88.8 p/s,52.9 p/s,89.5 p/s,51.7 p/s,74.4 p/s,51.8 p/s,62.8 p/s,47.6 p/s,83.6 p/s,53.7 p/s,85.7 p/s,60.4 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 20:24:00,89.2 p/s,49.1 p/s,90.4 p/s,50.0 p/s,74.9 p/s,57.0 p/s,63.3 p/s,48.7 p/s,90.1 p/s,56.0 p/s,87.9 p/s,59.1 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 20:24:30,87.4 p/s,51.8 p/s,83.4 p/s,56.3 p/s,72.7 p/s,48.7 p/s,73.2 p/s,52.2 p/s,90.6 p/s,47.8 p/s,91.2 p/s,58.6 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 20:25:00,82.2 p/s,53.9 p/s,82.5 p/s,58.6 p/s,78.3 p/s,49.8 p/s,84.5 p/s,49.2 p/s,91.4 p/s,46.9 p/s,85.5 p/s,48.3 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 20:25:30,81.0 p/s,56.8 p/s,80.3 p/s,58.1 p/s,75.0 p/s,51.5 p/s,87.7 p/s,57.5 p/s,78.3 p/s,47.8 p/s,79.6 p/s,46.0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 20:26:00,81.2 p/s,57.1 p/s,90.1 p/s,54.6 p/s,74.6 p/s,54.9 p/s,88.3 p/s,54.7 p/s,79.0 p/s,57.7 p/s,76.8 p/s,49.5 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 20:26:30,86.8 p/s,58.3 p/s,98.2 p/s,59.0 p/s,73.6 p/s,59.0 p/s,92.7 p/s,65.3 p/s,80.6 p/s,59.5 p/s,78.7 p/s,55.1 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 20:27:00,85.8 p/s,63.9 p/s,104 p/s,63.9 p/s,71.6 p/s,58.5 p/s,97.1 p/s,60.7 p/s,86.9 p/s,54.3 p/s,81.1 p/s,57.1 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 20:27:30,87.6 p/s,61.8 p/s,100 p/s,68.2 p/s,73.4 p/s,62.4 p/s,97.6 p/s,59.9 p/s,91.0 p/s,50.8 p/s,81.9 p/s,59.0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 20:28:00,88.1 p/s,68.8 p/s,92.4 p/s,67.0 p/s,77.3 p/s,57.7 p/s,96.3 p/s,55.7 p/s,94.8 p/s,55.3 p/s,82.4 p/s,55.2 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 20:28:30,93.2 p/s,69.5 p/s,91.5 p/s,65.9 p/s,87.9 p/s,60.8 p/s,91.1 p/s,60.2 p/s,95.5 p/s,59.9 p/s,88.1 p/s,55.3 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 20:29:00,96.7 p/s,71.4 p/s,93.8 p/s,66.9 p/s,90.3 p/s,59.8 p/s,87.1 p/s,62.8 p/s,95.0 p/s,66.1 p/s,88.8 p/s,50.2 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 20:29:30,88.2 p/s,62.6 p/s,95.1 p/s,64.4 p/s,92.3 p/s,59.1 p/s,81.9 p/s,52.3 p/s,91.0 p/s,62.6 p/s,86.0 p/s,50.8 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 20:30:00,90.4 p/s,63.8 p/s,98.8 p/s,65.8 p/s,91.6 p/s,69.1 p/s,92.9 p/s,52.1 p/s,101 p/s,60.5 p/s,91.6 p/s,58.4 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 20:30:30,88.5 p/s,70.5 p/s,98.1 p/s,56.1 p/s,90.2 p/s,68.9 p/s,94.2 p/s,41.9 p/s,103 p/s,55.8 p/s,94.9 p/s,64.3 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 20:31:00,89.6 p/s,77.4 p/s,101 p/s,55.9 p/s,86.0 p/s,71.7 p/s,92.2 p/s,51.6 p/s,101 p/s,47.8 p/s,91.5 p/s,71.7 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 20:31:30,87.6 p/s,71.5 p/s,88.0 p/s,55.9 p/s,84.7 p/s,60.6 p/s,87.6 p/s,47.8 p/s,92.2 p/s,45.8 p/s,84.1 p/s,65.2 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 20:32:00,87.3 p/s,67.0 p/s,87.1 p/s,58.1 p/s,89.7 p/s,57.9 p/s,84.2 p/s,50.8 p/s,91.5 p/s,55.8 p/s,80.4 p/s,67.7 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 20:32:30,93.5 p/s,60.3 p/s,83.3 p/s,59.4 p/s,88.8 p/s,62.3 p/s,86.6 p/s,51.2 p/s,94.7 p/s,64.2 p/s,87.4 p/s,67.9 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 20:33:00,93.7 p/s,56.5 p/s,91.1 p/s,61.6 p/s,88.8 p/s,68.6 p/s,85.3 p/s,52.0 p/s,94.2 p/s,66.6 p/s,95.2 p/s,69.4 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 20:33:30,94.1 p/s,58.3 p/s,93.1 p/s,66.0 p/s,93.9 p/s,68.8 p/s,86.3 p/s,56.0 p/s,94.0 p/s,52.5 p/s,95.3 p/s,71.5 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 20:34:00,90.4 p/s,60.4 p/s,95.8 p/s,65.4 p/s,99.7 p/s,64.4 p/s,87.5 p/s,55.8 p/s,86.5 p/s,59.0 p/s,94.3 p/s,65.3 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 20:34:30,86.4 p/s,60.5 p/s,92.5 p/s,61.9 p/s,99.9 p/s,59.6 p/s,79.2 p/s,51.3 p/s,82.5 p/s,71.2 p/s,85.7 p/s,63.0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 20:35:00,79.7 p/s,54.4 p/s,88.7 p/s,58.8 p/s,89.1 p/s,54.8 p/s,76.7 p/s,56.1 p/s,78.7 p/s,82.9 p/s,83.2 p/s,49.2 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 20:35:30,82.4 p/s,52.5 p/s,86.2 p/s,53.9 p/s,88.8 p/s,50.7 p/s,78.6 p/s,55.5 p/s,88.1 p/s,77.2 p/s,87.1 p/s,52.6 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 20:36:00,87.4 p/s,56.9 p/s,91.3 p/s,51.3 p/s,89.3 p/s,46.7 p/s,86.7 p/s,59.3 p/s,92.8 p/s,68.9 p/s,91.1 p/s,45.9 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 20:36:30,94.6 p/s,66.5 p/s,95.9 p/s,53.9 p/s,96.7 p/s,49.8 p/s,91.5 p/s,59.7 p/s,97.1 p/s,64.8 p/s,103 p/s,55.0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 20:37:00,87.4 p/s,70.3 p/s,98.0 p/s,52.3 p/s,90.3 p/s,55.6 p/s,91.8 p/s,61.8 p/s,94.5 p/s,72.6 p/s,99.0 p/s,46.9 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 20:37:30,84.6 p/s,66.4 p/s,96.6 p/s,57.6 p/s,88.2 p/s,57.3 p/s,90.4 p/s,63.4 p/s,92.8 p/s,67.8 p/s,99.9 p/s,55.5 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 20:38:00,80.7 p/s,55.3 p/s,87.0 p/s,57.9 p/s,83.4 p/s,62.7 p/s,87.6 p/s,55.1 p/s,88.8 p/s,66.8 p/s,92.4 p/s,59.4 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 20:38:30,85.3 p/s,54.4 p/s,86.5 p/s,62.3 p/s,86.4 p/s,64.1 p/s,83.1 p/s,55.1 p/s,85.9 p/s,57.0 p/s,88.0 p/s,70.7 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
